title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url,new_filename,pages,page_range
POJK tentang Penambahan Modal Perusahaan Terbuka tanpa Memberikan Hak Memesan Efek Terlebih Dahulu,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penambahan-Modal-Perusahaan-Terbuka-tanpa-Memberikan-Hak-Memesan-Efek-Terlebih-Dahulu.aspx,Perbankan,"Pasar Modal Syariah,  Bursa Efek,  Reksa Dana,  Perusahaan Efek,  Wakil Perusahaan Efek,  Agen Penjual Reksadana,  Lembaga Penunjang Pasar Modal,  Profesi Penunjang Pasar Modal",Peraturan OJK,38/POJK.04/2014,30 Desember 2014,POJK-tentang-Penambahan-Modal-Perusahaan-Terbuka-tanpa-Memberikan-Hak-Memesan-Efek-Terlebih-Dahulu -- pojk 38-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penambahan-Modal-Perusahaan-Terbuka-tanpa-Memberikan-Hak-Memesan-Efek-Terlebih-Dahulu/pojk%2038-2014.pdf,ojk-peraturan_ojk-38_pojk_04_2014-30122014-pojk_tentang_penambahan_modal_perusahaan_terbuka_tanpa_memberikan_hak_memesan_efek_terlebih_dahulu.pdf,23,21-25
Sekretaris Perusahaan Emiten atau Perusahaan Publik,https://www.ojk.go.id/id/regulasi/Pages/Sekretaris-Perusahaan-Emiten-atau-Perusahaan-Publik.aspx,Pasar Modal,Emiten dan Perusahaan Publik,Peraturan OJK,35/POJK.04/2014,8 Desember 2014,Sekretaris-Perusahaan-Emiten-atau-Perusahaan-Publik -- POJK35SekertarisPerusahaanEmitenatauPerusahaanPublik_1419319466.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Sekretaris-Perusahaan-Emiten-atau-Perusahaan-Publik/POJK35SekertarisPerusahaanEmitenatauPerusahaanPublik_1419319466.pdf,ojk-peraturan_ojk-35_pojk_04_2014-08122014-sekretaris_perusahaan_emiten_atau_perusahaan_publik.pdf,9,6-10
POJK tentang Penawaran Umum Berkelanjutan Efek Bersifat Utang dan/atau Sukuk,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penawaran-Umum-Berkelanjutan-Efek-Bersifat-Utang-dan-Sukuk.aspx,Pasar Modal,"Pasar Modal Syariah,  Lembaga Kliring dan Penjaminan,  Lembaga Penyimpanan dan Penyelesaian,  Reksa Dana,  Perusahaan Efek,  Wakil Perusahaan Efek,  Lembaga Penunjang Pasar Modal,  Emiten dan Perusahaan Publik",Peraturan OJK,36/POJK.04/2014,8 Desember 2014,POJK-tentang-Penawaran-Umum-Berkelanjutan-Efek-Bersifat-Utang-dan-Sukuk -- pojk 36-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penawaran-Umum-Berkelanjutan-Efek-Bersifat-Utang-dan-Sukuk/pojk%2036-2014.pdf,ojk-peraturan_ojk-36_pojk_04_2014-08122014-pojk_tentang_penawaran_umum_berkelanjutan_efek_bersifat_utang_dan_atau_sukuk.pdf,20,16-20
POJK tentang Sekretaris Perusahaan Emiten atau Perusahaan Publik,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Sekretaris-Perusahaan-Emiten-atau-Perusahaan-Publik.aspx,Pasar Modal,"Pasar Modal Syariah,  Perusahaan Efek,  Wakil Perusahaan Efek,  Lembaga Penunjang Pasar Modal,  Emiten dan Perusahaan Publik",Peraturan OJK,32/POJK.04/2014,8 Desember 2014,POJK-tentang-Sekretaris-Perusahaan-Emiten-atau-Perusahaan-Publik -- POJK 35. Sekertaris Perusahaan Emiten atau Perusahaan Publik.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Sekretaris-Perusahaan-Emiten-atau-Perusahaan-Publik/POJK%2035.%20Sekertaris%20Perusahaan%20Emiten%20atau%20Perusahaan%20Publik.pdf,ojk-peraturan_ojk-32_pojk_04_2014-08122014-pojk_tentang_sekretaris_perusahaan_emiten_atau_perusahaan_publik.pdf,9,6-10
POJK tentang Komite Nominasi dan Remunerasi Emiten atau Perusahaan Publik,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Komite-Nominasi-dan-Remunerasi-Emiten-atau-Perusahaan-Publik.aspx,Pasar Modal,"Pasar Modal Syariah,  Lembaga Penunjang Pasar Modal,  Profesi Penunjang Pasar Modal,  Emiten dan Perusahaan Publik",Peraturan OJK,34/POJK.04/2014,8 Desember 2014,POJK-tentang-Komite-Nominasi-dan-Remunerasi-Emiten-atau-Perusahaan-Publik -- POJK 34. Komite Nominasi dan Remunerasi Emiten Atau Perusahaan Publik.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Komite-Nominasi-dan-Remunerasi-Emiten-atau-Perusahaan-Publik/POJK%2034.%20Komite%20Nominasi%20dan%20Remunerasi%20Emiten%20Atau%20Perusahaan%20Publik.pdf,ojk-peraturan_ojk-34_pojk_04_2014-08122014-pojk_tentang_komite_nominasi_dan_remunerasi_emiten_atau_perusahaan_publik.pdf,16,16-20
POJK tentang Direksi dan Dewan Komisaris Emiten atau Perusahaan Publik,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Direksi-dan-Dewan--Komisaris-Emiten-atau-Perusahaan-Publik.aspx,Pasar Modal,"Pasar Modal Syariah,  Perusahaan Efek,  Wakil Perusahaan Efek,  Lembaga Penunjang Pasar Modal,  Emiten dan Perusahaan Publik",Peraturan OJK,33/POJK.04/2014,8 Desember 2014,POJK-tentang-Direksi-dan-Dewan--Komisaris-Emiten-atau-Perusahaan-Publik -- POJK 33. Direksi dan Dewan Komisaris Emiten Atau Perusahaan Publik.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Direksi-dan-Dewan--Komisaris-Emiten-atau-Perusahaan-Publik/POJK%2033.%20Direksi%20dan%20Dewan%20Komisaris%20Emiten%20Atau%20Perusahaan%20Publik.pdf,ojk-peraturan_ojk-33_pojk_04_2014-08122014-pojk_tentang_direksi_dan_dewan_komisaris_emiten_atau_perusahaan_publik.pdf,21,21-25
POJK tentang Rencana dan Penyelenggaraan Rapat Umum Pemegang Saham Perusahaan Terbuka,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Rencana-dan-Penyelenggaraan-Rapat-Umum-Pemegang-Saham-Perusahaan-Terbuka.aspx,Pasar Modal,"Pasar Modal Syariah,  Bursa Efek,  Perusahaan Efek,  Wakil Perusahaan Efek,  Lembaga Penunjang Pasar Modal,  Emiten dan Perusahaan Publik",Peraturan OJK,32/POJK.04/2014,8 Desember 2014,POJK-tentang-Rencana-dan-Penyelenggaraan-Rapat-Umum-Pemegang-Saham-Perusahaan-Terbuka -- POJK 32. Rencana dan Penyelenggaraan RUPS Perusahaan Terbuka.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Rencana-dan-Penyelenggaraan-Rapat-Umum-Pemegang-Saham-Perusahaan-Terbuka/POJK%2032.%20Rencana%20dan%20Penyelenggaraan%20RUPS%20Perusahaan%20Terbuka.pdf,ojk-peraturan_ojk-32_pojk_04_2014-08122014-pojk_tentang_rencana_dan_penyelenggaraan_rapat_umum_pemegang_saham_perusahaan_terbuka.pdf,31,31-35
Pedoman Pelaksanaan Fungsi-fungsi Manajer Investasi,https://www.ojk.go.id/id/regulasi/Pages/Pedoman-Pelaksanaan-Fungsi-Fungsi-Manajer-Investasi.aspx,Pasar Modal,Penasehat Investasi,Peraturan OJK,24/POJK.04/2014,19 November 2014,Pedoman-Pelaksanaan-Fungsi-Fungsi-Manajer-Investasi -- POJK24PedomanPelaksanaanFungsifungsiManajerInvestasi_1417049376.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pedoman-Pelaksanaan-Fungsi-Fungsi-Manajer-Investasi/POJK24PedomanPelaksanaanFungsifungsiManajerInvestasi_1417049376.pdf,ojk-peraturan_ojk-24_pojk_04_2014-19112014-pedoman_pelaksanaan_fungsi_fungsi_manajer_investasi.pdf,23,21-25
POJK tentang Penjaminan Penyelesaian Transaksi Bursa,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penjaminan-Penyelesaian-Transaksi-Bursa.aspx,Pasar Modal,"Bursa Efek,  Lembaga Kliring dan Penjaminan,  Lembaga Penyimpanan dan Penyelesaian",Peraturan OJK,26/POJK.04/2014,19 November 2014,POJK-tentang-Penjaminan-Penyelesaian-Transaksi-Bursa -- pojk 26-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penjaminan-Penyelesaian-Transaksi-Bursa/pojk%2026-2014.pdf,ojk-peraturan_ojk-26_pojk_04_2014-19112014-pojk_tentang_penjaminan_penyelesaian_transaksi_bursa.pdf,31,31-35
POJK tentang Penerapan Tata Kelola Terintegrasi bagi Konglomerasi Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penerapan-Tata-Kelola-Terintegrasi-bagi-Konglomerasi-Keuangan.aspx,Perbankan,"Bank Umum,  BPR,  Perbankan Syariah",Peraturan OJK,18/POJK.03/2014,19 November 2014,POJK-tentang-Penerapan-Tata-Kelola-Terintegrasi-bagi-Konglomerasi-Keuangan -- POJK 18. Penerapan Tata Kelola Terintegrasi Bagi Konglomerasi Keuangan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerapan-Tata-Kelola-Terintegrasi-bagi-Konglomerasi-Keuangan/POJK%2018.%20Penerapan%20Tata%20Kelola%20Terintegrasi%20Bagi%20Konglomerasi%20Keuangan.pdf,ojk-peraturan_ojk-18_pojk_03_2014-19112014-pojk_tentang_penerapan_tata_kelola_terintegrasi_bagi_konglomerasi_keuangan.pdf,33,31-35
POJK tentang Laporan Bulanan Kontrak Investasi Kolektif Efek Beragun Aset,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Laporan-Bulanan-Kontrak-Investasi-Kolektif-Efek-Beragun-Aset.aspx,Pasar Modal,"Lembaga Kliring dan Penjaminan,  Lembaga Penyimpanan dan Penyelesaian,  Perusahaan Efek,  Penasehat Investasi",Peraturan OJK,15/POJK.04/2014,11 November 2014,POJK-tentang-Laporan-Bulanan-Kontrak-Investasi-Kolektif-Efek-Beragun-Aset -- pojk 15-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Laporan-Bulanan-Kontrak-Investasi-Kolektif-Efek-Beragun-Aset/pojk%2015-2014.pdf,ojk-peraturan_ojk-15_pojk_04_2014-11112014-pojk_tentang_laporan_bulanan_kontrak_investasi_kolektif_efek_beragun_aset.pdf,21,21-25
POJK tentang Pembinaan dan Pengawasan Lembaga Keuangan Mikro,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pembinaan-dan-Pengawasan-Lembaga-Keuangan-Mikro.aspx,IKNB,Lembaga Keuangan Mikro,Peraturan OJK,14/POJK.05/2014,11 November 2014,POJK-tentang-Pembinaan-dan-Pengawasan-Lembaga-Keuangan-Mikro -- pojk 14-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pembinaan-dan-Pengawasan-Lembaga-Keuangan-Mikro/pojk%2014-2014.pdf,ojk-peraturan_ojk-14_pojk_05_2014-11112014-pojk_tentang_pembinaan_dan_pengawasan_lembaga_keuangan_mikro.pdf,15,11-15
POJK tentang Penyelenggaraan Usaha Lembaga Keuangan Mikro,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro.aspx,IKNB,Lembaga Keuangan Mikro,Peraturan OJK,13/POJK.05/2014,11 November 2014,POJK-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro -- pojk 13-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penyelenggaraan-Usaha-Lembaga-Keuangan-Mikro/pojk%2013-2014.pdf,ojk-peraturan_ojk-13_pojk_05_2014-11112014-pojk_tentang_penyelenggaraan_usaha_lembaga_keuangan_mikro.pdf,29,26-30
Pemeriksaan Langsung Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-Non-Bank.aspx,IKNB,"Dana Pensiun,  Peraturan Lainnya",Peraturan OJK,11/POJK.05/2014,28 Agustus 2014,Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-Non-Bank -- POJK11PemeriksaanLangsungLembagaJasaKeuangan_1411741557.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-Non-Bank/POJK11PemeriksaanLangsungLembagaJasaKeuangan_1411741557.pdf,ojk-peraturan_ojk-11_pojk_05_2014-28082014-pemeriksaan_langsung_lembaga_jasa_keuangan_non_bank.pdf,13,11-15
Penilaian Tingkat Risiko Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/Penilaian-Tingkat-Risiko-Lembaga-Jasa-Keuangan-Non-Bank.aspx,IKNB,"Dana Pensiun,  Lembaga Pembiayaan",Peraturan OJK,10/POJK.05/2014,28 Agustus 2014,Penilaian-Tingkat-Risiko-Lembaga-Jasa-Keuangan-Non-Bank -- POJK102014PenilaianTingkatRisikoLJKNB_1416371813.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penilaian-Tingkat-Risiko-Lembaga-Jasa-Keuangan-Non-Bank/POJK102014PenilaianTingkatRisikoLJKNB_1416371813.pdf,ojk-peraturan_ojk-10_pojk_05_2014-28082014-penilaian_tingkat_risiko_lembaga_jasa_keuangan_non_bank.pdf,16,16-20
POJK tentang Pemeriksaan Langsung Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-Non-Bank.aspx,IKNB,"IKNB Syariah,  Asuransi,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus",Peraturan OJK,11/POJK.05/2014,28 Agustus 2014,POJK-tentang-Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-Non-Bank -- pojk 11-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pemeriksaan-Langsung-Lembaga-Jasa-Keuangan-Non-Bank/pojk%2011-2014.pdf,ojk-peraturan_ojk-11_pojk_05_2014-28082014-pojk_tentang_pemeriksaan_langsung_lembaga_jasa_keuangan_non_bank.pdf,19,16-20
POJK tentang Penilaian Tingkat Risiko Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penilaian-Tingkat-Risiko-Lembaga-Jasa-Keuangan-Non-Bank.aspx,IKNB,Lembaga Jasa Keuangan Khusus,Peraturan OJK,10/POJK.05/2014,28 Agustus 2014,POJK-tentang-Penilaian-Tingkat-Risiko-Lembaga-Jasa-Keuangan-Non-Bank -- pojk 10-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penilaian-Tingkat-Risiko-Lembaga-Jasa-Keuangan-Non-Bank/pojk%2010-2014.pdf,ojk-peraturan_ojk-10_pojk_05_2014-28082014-pojk_tentang_penilaian_tingkat_risiko_lembaga_jasa_keuangan_non_bank.pdf,16,16-20
POJK tentang Pembubaran dan Likuidasi Dana Pensiun,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pembubaran-dan-Likuidasi-Dana-Pensiun.aspx,IKNB,Dana Pensiun,Peraturan OJK,9/POJK.05/2014,21 Juli 2014,POJK-tentang-Pembubaran-dan-Likuidasi-Dana-Pensiun -- POJK 9. Pembubaran dan Likuidasi Dapen.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pembubaran-dan-Likuidasi-Dana-Pensiun/POJK%209.%20Pembubaran%20dan%20Likuidasi%20Dapen.pdf,ojk-peraturan_ojk-9_pojk_05_2014-21072014-pojk_tentang_pembubaran_dan_likuidasi_dana_pensiun.pdf,18,16-20
Penilaian Tingkat Kesehatan Bank Umum Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penilaian-Tingkat-Kesehatan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah.aspx,Perbankan,Perbankan Syariah,Peraturan OJK,8/POJK.03/2014,13 Juni 2014,Penilaian-Tingkat-Kesehatan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah -- POJK_1404381860.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penilaian-Tingkat-Kesehatan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah/POJK_1404381860.pdf,ojk-peraturan_ojk-8_pojk_03_2014-13062014-penilaian_tingkat_kesehatan_bank_umum_syariah_dan_unit_usaha_syariah.pdf,27,26-30
POJK tentang Penilaian Tingkat Kesehatan Bank Umum Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penilaian-Tingkat-Kesehatan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah.aspx,"Perbankan,  Syariah","Bank Umum,  BPR,  Perbankan Syariah",Peraturan OJK,8/POJK.03/2014,13 Juni 2014,POJK-tentang-Penilaian-Tingkat-Kesehatan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah -- pojk 8-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penilaian-Tingkat-Kesehatan-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah/pojk%208-2014.pdf,ojk-peraturan_ojk-8_pojk_03_2014-13062014-pojk_tentang_penilaian_tingkat_kesehatan_bank_umum_syariah_dan_unit_usaha_syariah.pdf,27,26-30
Penyelenggaraan Usaha Lembaga Penjaminan,https://www.ojk.go.id/id/regulasi/Pages/Penyelenggaraan-Usaha-Lembaga-Penjaminan.aspx,IKNB,Lembaga Jasa Keuangan Khusus,Peraturan OJK,6/POJK.05/2014,8 April 2014,Penyelenggaraan-Usaha-Lembaga-Penjaminan -- POJK no. 6 th. 2014 ttg. Penyelenggaraan Usaha Lembaga Penjaminan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penyelenggaraan-Usaha-Lembaga-Penjaminan/POJK%20no.%206%20th.%202014%20ttg.%20Penyelenggaraan%20Usaha%20Lembaga%20Penjaminan.pdf,ojk-peraturan_ojk-6_pojk_05_2014-08042014-penyelenggaraan_usaha_lembaga_penjaminan.pdf,33,31-35
POJK tentang Pemeriksaan Lembaga Penjaminan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pemeriksaan-Lembaga-Penjaminan.aspx,"IKNB,  Syariah","IKNB Syariah,  Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,7/POJK.05/2014,8 April 2014,POJK-tentang-Pemeriksaan-Lembaga-Penjaminan -- pojk 7-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pemeriksaan-Lembaga-Penjaminan/pojk%207-2014.pdf,ojk-peraturan_ojk-7_pojk_05_2014-08042014-pojk_tentang_pemeriksaan_lembaga_penjaminan.pdf,12,11-15
POJK tentang Penyelanggaraan Usaha Lembaga Penjaminan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penyelanggaraan-Usaha-Lembaga-Penjaminan.aspx,IKNB,"IKNB Syariah,  Lembaga Pembiayaan",Peraturan OJK,6/POJK.05/2014,8 April 2014,POJK-tentang-Penyelanggaraan-Usaha-Lembaga-Penjaminan -- pojk 6-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penyelanggaraan-Usaha-Lembaga-Penjaminan/pojk%206-2014.pdf,ojk-peraturan_ojk-6_pojk_05_2014-08042014-pojk_tentang_penyelanggaraan_usaha_lembaga_penjaminan.pdf,33,31-35
POJK tentang Tata Cara Penagihan Sanksi Administratif berupa Denda di Sektor Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Tata-Cara-Penagihan-Sanksi-Administratif-berupa-Denda-di-Sektor-Jasa-Keuangan.aspx,Pasar Modal,"Pasar Modal Syariah,  Dokumen Publik dan Laporan,  Sanksi,  Peraturan Lainnya",Peraturan OJK,4/POJK.04/2014,1 April 2014,POJK-tentang-Tata-Cara-Penagihan-Sanksi-Administratif-berupa-Denda-di-Sektor-Jasa-Keuangan -- POJK 4. Tata Cara Penagihan sanksi admnistrasi.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Tata-Cara-Penagihan-Sanksi-Administratif-berupa-Denda-di-Sektor-Jasa-Keuangan/POJK%204.%20Tata%20Cara%20Penagihan%20sanksi%20admnistrasi.pdf,ojk-peraturan_ojk-4_pojk_04_2014-01042014-pojk_tentang_tata_cara_penagihan_sanksi_administratif_berupa_denda_di_sektor_jasa_keuangan.pdf,7,6-10
POJK tentang Lembaga Alternatif Penyelesaian Sengketa di Sektor Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Lembaga-Alternatif-Penyelesaian-Sengketa-di-Sektor-Jasa-Keuangan.aspx,EPK,Peraturan Lainnya,Peraturan OJK,1/POJK.07/2014,23 Januari 2014,POJK-tentang-Lembaga-Alternatif-Penyelesaian-Sengketa-di-Sektor-Jasa-Keuangan -- POJK 1. Lembaga Alternatif Penyelesaian Sengketa di Sektor Jasa Keuangan.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Lembaga-Alternatif-Penyelesaian-Sengketa-di-Sektor-Jasa-Keuangan/POJK%201.%20Lembaga%20Alternatif%20Penyelesaian%20Sengketa%20di%20Sektor%20Jasa%20Keuangan.pdf,ojk-peraturan_ojk-1_pojk_07_2014-23012014-pojk_tentang_lembaga_alternatif_penyelesaian_sengketa_di_sektor_jasa_keuangan.pdf,18,16-20
POJK tentang Pengawasan Badan Penyelenggara Jaminan Sosial oleh Otoritas Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pengawasan-Badan-Penyelenggara-Jaminan-Sosial-oleh-Otoritas-Jasa-Keuangan.aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,5/POJK.05/2013,31 Desember 2013,POJK-tentang-Pengawasan-Badan-Penyelenggara-Jaminan-Sosial-oleh-Otoritas-Jasa-Keuangan -- POJK 5-2013 pengawasan BPJS.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pengawasan-Badan-Penyelenggara-Jaminan-Sosial-oleh-Otoritas-Jasa-Keuangan/POJK%205-2013%20pengawasan%20BPJS.pdf,ojk-peraturan_ojk-5_pojk_05_2013-31122013-pojk_tentang_pengawasan_badan_penyelenggara_jaminan_sosial_oleh_otoritas_jasa_keuangan.pdf,12,11-15
POJK tentang Penilaian Kemampuan dan Kepatutan Bagi Pihak Utama pada Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penilaian-Kemampuan-dan-Kepatutan-Bagi-PIhak-Utama-pada-Lembaga-Jasa-Keuangan-Non-Bank.aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus",Peraturan OJK,4/POJK.05/2013,23 Desember 2013,POJK-tentang-Penilaian-Kemampuan-dan-Kepatutan-Bagi-PIhak-Utama-pada-Lembaga-Jasa-Keuangan-Non-Bank -- POJK 4-2013 PKK IKNB.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penilaian-Kemampuan-dan-Kepatutan-Bagi-PIhak-Utama-pada-Lembaga-Jasa-Keuangan-Non-Bank/POJK%204-2013%20PKK%20IKNB.pdf,ojk-peraturan_ojk-4_pojk_05_2013-23122013-pojk_tentang_penilaian_kemampuan_dan_kepatutan_bagi_pihak_utama_pada_lembaga_jasa_keuangan_non_bank.pdf,26,26-30
POJK tentang Laporan Bulanan Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Laporan-Bulanan-Lembaga-Jasa-Keuangan-Non-Bank.aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,3/POJK.05/2013,12 September 2013,POJK-tentang-Laporan-Bulanan-Lembaga-Jasa-Keuangan-Non-Bank -- POJK 3 - 2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Laporan-Bulanan-Lembaga-Jasa-Keuangan-Non-Bank/POJK%203%20-%202013.pdf,ojk-peraturan_ojk-3_pojk_05_2013-12092013-pojk_tentang_laporan_bulanan_lembaga_jasa_keuangan_non_bank.pdf,15,11-15
POJK tentang Pembelian Kembali Saham yang Dikeluarkan oleh Emiten atau Perusahaan Publik dalam Kondisi Pasar yang Berfluktuasi Secara Signifikan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pembelian-Kembali-Saham.aspx,Pasar Modal,Emiten dan Perusahaan Publik,Peraturan OJK,2/POJK.04/2013,26 Agustus 2013,POJK-tentang-Pembelian-Kembali-Saham -- POJK 2 - 2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pembelian-Kembali-Saham/POJK%202%20-%202013.pdf,ojk-peraturan_ojk-2_pojk_04_2013-26082013-pojk_tentang_pembelian_kembali_saham_yang_dikeluarkan_oleh_emiten_atau_perusahaan_publik_dalam_kondisi_pasar_yang_berfluktuasi_secara_signifikan.pdf,13,11-15
POJK tentang Perlindungan Konsumen Sektor Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Perlindungan-Konsumen-Sektor-Jasa-Keuangan.aspx,EPK,Peraturan Lainnya,Peraturan OJK,1/POJK.07/2013,6 Agustus 2013,POJK-tentang-Perlindungan-Konsumen-Sektor-Jasa-Keuangan -- POJK 1 - 2013.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perlindungan-Konsumen-Sektor-Jasa-Keuangan/POJK%201%20-%202013.pdf,ojk-peraturan_ojk-1_pojk_07_2013-06082013-pojk_tentang_perlindungan_konsumen_sektor_jasa_keuangan.pdf,35,31-35
