title,page_url,sektor,subsektor,jenis_regulasi,nomor_regulasi,tanggal_berlaku,filename,file_url,new_filename,pages
POJK tentang Perizinan Usaha dan Kelembagaan Perusahaan Modal Ventura,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Modal-Ventura.aspx,IKNB,"IKNB Syariah,  Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,34/POJK.05/2015,28 Desember 2015,POJK-tentang-Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Modal-Ventura -- pojk 34-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perizinan-Usaha-dan-Kelembagaan-Perusahaan-Modal-Ventura/pojk%2034-2015.pdf,ojk-peraturan_ojk-34_pojk_05_2015-28122015-pojk_tentang_perizinan_usaha_dan_kelembagaan_perusahaan_modal_ventura.pdf,126
POJK tentang Bentuk dan Isi Prospektus dalam Rangka Penambahan Modal Perusahaan Terbuka dengan Memberikan Hak Memesan Efek Terlebih Dahulu,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Bentuk-dan-Isi-Prospektus-dalam-Rangka-Penambahan-Modal-Perusahaan-Terbuka-.aspx,Pasar Modal,"Pasar Modal Syariah,  Bursa Efek,  Perusahaan Efek,  Wakil Perusahaan Efek,  Emiten dan Perusahaan Publik",Peraturan OJK,33/POJK.04/2015,22 Desember 2015,POJK-tentang-Bentuk-dan-Isi-Prospektus-dalam-Rangka-Penambahan-Modal-Perusahaan-Terbuka- -- pojk 33-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Bentuk-dan-Isi-Prospektus-dalam-Rangka-Penambahan-Modal-Perusahaan-Terbuka-/pojk%2033-2015.pdf,ojk-peraturan_ojk-33_pojk_04_2015-22122015-pojk_tentang_bentuk_dan_isi_prospektus_dalam_rangka_penambahan_modal_perusahaan_terbuka_dengan_memberikan_hak_memesan_efek_terlebih_dahulu.pdf,51
POJK tentang Penambahan Modal Perusahaan Terbuka dengan Memberikan Hak Memesan Efek Terlebih Dahulu,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penambahan-Modal-Perusahaan-Terbuka-dengan-Memberikan-Hak-Memesan-Efek-Terlebih-Dahulu-.aspx,Pasar Modal,"Pasar Modal Syariah,  Bursa Efek,  Perusahaan Efek,  Wakil Perusahaan Efek,  Emiten dan Perusahaan Publik",Peraturan OJK,32/POJK.04/2015,22 Desember 2015,POJK-tentang-Penambahan-Modal-Perusahaan-Terbuka-dengan-Memberikan-Hak-Memesan-Efek-Terlebih-Dahulu- -- pojk 32-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penambahan-Modal-Perusahaan-Terbuka-dengan-Memberikan-Hak-Memesan-Efek-Terlebih-Dahulu-/pojk%2032-2015.pdf,ojk-peraturan_ojk-32_pojk_04_2015-22122015-pojk_tentang_penambahan_modal_perusahaan_terbuka_dengan_memberikan_hak_memesan_efek_terlebih_dahulu.pdf,43
POJK tentang Emiten atau Perusahaan Publik yang Dikecualikan dari Kewajiban Pelaporan dan Pengumuman,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Emiten-atau-Perusahaan-Publik-yang-Dikecualikan-dari-Kewajiban-Pelaporan-dan-Pengumuman-.aspx,Pasar Modal,"Pasar Modal Syariah,  Bursa Efek,  Lembaga Kliring dan Penjaminan,  Lembaga Penyimpanan dan Penyelesaian,  Reksa Dana,  Perusahaan Efek,  Wakil Perusahaan Efek,  Agen Penjual Reksadana,  Lembaga Penunjang Pasar Modal",Peraturan OJK,29/POJK.04/2015,22 Desember 2015,POJK-tentang-Emiten-atau-Perusahaan-Publik-yang-Dikecualikan-dari-Kewajiban-Pelaporan-dan-Pengumuman- -- pojk 29-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Emiten-atau-Perusahaan-Publik-yang-Dikecualikan-dari-Kewajiban-Pelaporan-dan-Pengumuman-/pojk%2029-2015.pdf,ojk-peraturan_ojk-29_pojk_04_2015-22122015-pojk_tentang_emiten_atau_perusahaan_publik_yang_dikecualikan_dari_kewajiban_pelaporan_dan_pengumuman.pdf,15
"POJK tentang Pembubaran, Likuidasi, dan Kepailitan Perusahaan Asuransi, Perusahaan Asuransi Syariah, Perusahaan Reasuransi, dan Perusahaan Reasuransi Syariah","https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pembubaran,-Likuidasi,-dan-Kepailitan-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi,-Reasuransi-Syariah-.aspx",IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,28/POJK.05/2015,11 Desember 2015,"POJK-tentang-Pembubaran,-Likuidasi,-dan-Kepailitan-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi,-Reasuransi-Syariah- -- pojk 28-2015.pdf","https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pembubaran,-Likuidasi,-dan-Kepailitan-Perusahaan-Asuransi,-Asuransi-Syariah,-Reasuransi,-Reasuransi-Syariah-/pojk%2028-2015.pdf",ojk-peraturan_ojk-28_pojk_05_2015-11122015-pojk_tentang_pembubaran_likuidasi_dan_kepailitan_perusahaan_asuransi_perusahaan_asuransi_syariah_perusahaan_reasuransi_dan_perusahaan_reasuransi_syariah.pdf,58
POJK tentang Kegiatan Usaha Bank Berupa Penitipan dengan Pengelolaan (Trust),https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Kegiatan-Usaha-Bank-Berupa-Penitipan-dengan-Pengelolaan-(Trust).aspx,Perbankan,"Bank Umum,  BPR,  Perbankan Syariah",Peraturan OJK,27/POJK.03/2015,11 Desember 2015,POJK-tentang-Kegiatan-Usaha-Bank-Berupa-Penitipan-dengan-Pengelolaan-(Trust) -- POJK 27-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kegiatan-Usaha-Bank-Berupa-Penitipan-dengan-Pengelolaan-(Trust)/POJK%2027-2015.pdf,ojk-peraturan_ojk-27_pojk_03_2015-11122015-pojk_tentang_kegiatan_usaha_bank_berupa_penitipan_dengan_pengelolaan_trust_.pdf,96
POJK tentang Kewajiban Penyediaan Modal Minimum Terintegrasi Bagi Konglomerasi Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-Terintegrasi-Bagi-Konglomerasi-Keuangan.aspx,Perbankan,"Bank Umum,  BPR,  Perbankan Syariah",Peraturan OJK,26/POJK.03/2015,11 Desember 2015,POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-Terintegrasi-Bagi-Konglomerasi-Keuangan -- pojk 26-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-Terintegrasi-Bagi-Konglomerasi-Keuangan/pojk%2026-2015.pdf,ojk-peraturan_ojk-26_pojk_03_2015-11122015-pojk_tentang_kewajiban_penyediaan_modal_minimum_terintegrasi_bagi_konglomerasi_keuangan.pdf,36
Produk dan Aktivitas Bank Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Produk-dan-Aktivitas-Bank-Syariah-dan-Unit-Usaha-Syariah.aspx,Perbankan,Perbankan Syariah,Peraturan OJK,24/POJK.03/2015,27 November 2015,Produk-dan-Aktivitas-Bank-Syariah-dan-Unit-Usaha-Syariah -- pojk-nomor-4-pojk-03-2015-produk-aktivitas-bank-syariah-uus.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Produk-dan-Aktivitas-Bank-Syariah-dan-Unit-Usaha-Syariah/pojk-nomor-4-pojk-03-2015-produk-aktivitas-bank-syariah-uus.pdf,ojk-peraturan_ojk-24_pojk_03_2015-27112015-produk_dan_aktivitas_bank_syariah_dan_unit_usaha_syariah.pdf,23
POJK tentang Produk Asuransi dan Pemasaran Produk Asuransi,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Produk-Asuransi-dan-Pemasaran-Produk-Asuransi.aspx,IKNB,Asuransi,Peraturan OJK,23/POJK.05/2015,26 November 2015,POJK-tentang-Produk-Asuransi-dan-Pemasaran-Produk-Asuransi -- pojk 23-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Produk-Asuransi-dan-Pemasaran-Produk-Asuransi/pojk%2023-2015.pdf,ojk-peraturan_ojk-23_pojk_05_2015-26112015-pojk_tentang_produk_asuransi_dan_pemasaran_produk_asuransi.pdf,47
Penerapan Pedoman Tata Kelola Perusahaan Terbuka,https://www.ojk.go.id/id/regulasi/Pages/Penerapan-Pedoman-Tata-Kelola-Perusahaan-Terbuka.aspx,Pasar Modal,Emiten dan Perusahaan Publik,Peraturan OJK,21/POJK.04/2014,17 November 2015,Penerapan-Pedoman-Tata-Kelola-Perusahaan-Terbuka -- pojk-nomor-21042014-penerapan-pedoman-tata-kelola-pt.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerapan-Pedoman-Tata-Kelola-Perusahaan-Terbuka/pojk-nomor-21042014-penerapan-pedoman-tata-kelola-pt.pdf,ojk-peraturan_ojk-21_pojk_04_2014-17112015-penerapan_pedoman_tata_kelola_perusahaan_terbuka.pdf,8
Penerbitan dan Persyaratan Reksa Dana Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penerbitan-dan-Persyaratan-Reksa-Dana-Syariah-2015.aspx,Pasar Modal,"Pasar Modal Syariah,  Reksa Dana",Peraturan OJK,19/POJK.04/2015,10 November 2015,Penerbitan-dan-Persyaratan-Reksa-Dana-Syariah-2015 -- POJK.19 Reksa Dana Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Reksa-Dana-Syariah-2015/POJK.19%20Reksa%20Dana%20Syariah.pdf,ojk-peraturan_ojk-19_pojk_04_2015-10112015-penerbitan_dan_persyaratan_reksa_dana_syariah.pdf,47
Penerbitan dan Persyaratan Efek Beragun Aset Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penerbitan-dan-Persyaratan-Efek-Beragun-Aset-Syariah.aspx,Pasar Modal,Pasar Modal Syariah,Peraturan OJK,20/POJK.04/2015,10 November 2015,Penerbitan-dan-Persyaratan-Efek-Beragun-Aset-Syariah -- POJK.20 EBA Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Efek-Beragun-Aset-Syariah/POJK.20%20EBA%20Syariah.pdf,ojk-peraturan_ojk-20_pojk_04_2015-10112015-penerbitan_dan_persyaratan_efek_beragun_aset_syariah.pdf,15
Ahli Syariah Pasar Modal,https://www.ojk.go.id/id/regulasi/Pages/Ahli-Syariah-Pasar-Modal-2015.aspx,Pasar Modal,Pasar Modal Syariah,Peraturan OJK,16/POJK.04/2015,10 November 2015,Ahli-Syariah-Pasar-Modal-2015 -- pojk-nomor-16042015-ahli-syariah-pasar-modal.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Ahli-Syariah-Pasar-Modal-2015/pojk-nomor-16042015-ahli-syariah-pasar-modal.pdf,ojk-peraturan_ojk-16_pojk_04_2015-10112015-ahli_syariah_pasar_modal.pdf,61
Penerbitan dan Persyaratan Efek Syariah Berupa Saham oleh Emiten Syariah atau Perusahaan Publik Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penerbitan-dan-Persyaratan-Efek-Syariah-Berupa-Saham-oleh-Emiten-Syariah-atau-Perusahaan-Publik-Syariah.aspx,Pasar Modal,"Pasar Modal Syariah,  Emiten dan Perusahaan Publik",Peraturan OJK,17/POJK.04/2015,10 November 2015,Penerbitan-dan-Persyaratan-Efek-Syariah-Berupa-Saham-oleh-Emiten-Syariah-atau-Perusahaan-Publik-Syariah -- pojk17042015-penerbitan-persyaratan-efek-syariah-berupa-saham-emiten-syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Efek-Syariah-Berupa-Saham-oleh-Emiten-Syariah-atau-Perusahaan-Publik-Syariah/pojk17042015-penerbitan-persyaratan-efek-syariah-berupa-saham-emiten-syariah.pdf,ojk-peraturan_ojk-17_pojk_04_2015-10112015-penerbitan_dan_persyaratan_efek_syariah_berupa_saham_oleh_emiten_syariah_atau_perusahaan_publik_syariah.pdf,19
Penerbitan dan Persyaratan Sukuk,https://www.ojk.go.id/id/regulasi/Pages/Penerbitan-dan-Persyaratan-Sukuk.aspx,Pasar Modal,Pasar Modal Syariah,Peraturan OJK,18/POJK.04/2015,10 November 2015,Penerbitan-dan-Persyaratan-Sukuk -- pojk18042015-penerbitan-persyaratan-sukuk.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penerbitan-dan-Persyaratan-Sukuk/pojk18042015-penerbitan-persyaratan-sukuk.pdf,ojk-peraturan_ojk-18_pojk_04_2015-10112015-penerbitan_dan_persyaratan_sukuk.pdf,23
POJK tentang Retensi Sendiri dan Dukungan Reasuransi dalam Negeri,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Retensi-Sendiri-dan-Dukungan-Reasuransi-dalam-Negeri.aspx,IKNB,Asuransi,Peraturan OJK,14/POJK.05/2015,10 November 2015,POJK-tentang-Retensi-Sendiri-dan-Dukungan-Reasuransi-dalam-Negeri -- pojk 14-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Retensi-Sendiri-dan-Dukungan-Reasuransi-dalam-Negeri/pojk%2014-2015.pdf,ojk-peraturan_ojk-14_pojk_05_2015-10112015-pojk_tentang_retensi_sendiri_dan_dukungan_reasuransi_dalam_negeri.pdf,33
POJK tentang Ketentuan Kehati-hatian dalam Rangka Stimulus Perekonomian Nasional bagi BUS dan UUS,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-BUS-dan-UUS-.aspx,Perbankan,Perbankan Syariah,Peraturan OJK,12/POJK.03/2015,24 Agustus 2015,POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-BUS-dan-UUS- -- POJK 12. Stimulus Perekonomian Bagi Bank Syariah.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-BUS-dan-UUS-/POJK%2012.%20Stimulus%20Perekonomian%20Bagi%20Bank%20Syariah.pdf,ojk-peraturan_ojk-12_pojk_03_2015-24082015-pojk_tentang_ketentuan_kehati_hatian_dalam_rangka_stimulus_perekonomian_nasional_bagi_bus_dan_uus.pdf,19
POJK tentang Ketentuan Kehati-hatian dalam Rangka Stimulus Perekonomian Nasional bagi Bank Umum,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-Bank-Umum.aspx,Perbankan,Bank Umum,Peraturan OJK,11/POJK.03/2015,24 Agustus 2015,POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-Bank-Umum -- POJK 11. Stimulus Perekonomian Bank Umum.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Ketentuan-Kehati-hatian-dalam-Rangka-Stimulus-Perekonomian-Nasional-bagi-Bank-Umum/POJK%2011.%20Stimulus%20Perekonomian%20Bank%20Umum.pdf,ojk-peraturan_ojk-11_pojk_03_2015-24082015-pojk_tentang_ketentuan_kehati_hatian_dalam_rangka_stimulus_perekonomian_nasional_bagi_bank_umum.pdf,14
POJK tentang Penerbitan Sertifikat Deposito oleh Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penerbitan-Sertifikat-Deposito-oleh-Bank.aspx,Perbankan,Bank Umum,Peraturan OJK,10/POJK.03/2015,14 Juli 2015,POJK-tentang-Penerbitan-Sertifikat-Deposito-oleh-Bank -- POJK 10. Penerbitan Sertifikat Deposito oleh Bank.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerbitan-Sertifikat-Deposito-oleh-Bank/POJK%2010.%20Penerbitan%20Sertifikat%20Deposito%20oleh%20Bank.pdf,ojk-peraturan_ojk-10_pojk_03_2015-14072015-pojk_tentang_penerbitan_sertifikat_deposito_oleh_bank.pdf,16
POJK tentang Pedoman Transaksi Repurchase Agreement bagi Lembaga Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Pedoman-Transaksi-Repurchase-Agreement-bagi-Lembaga-Jasa-Keuangan.aspx,Pasar Modal,"Bursa Efek,  Lembaga Kliring dan Penjaminan,  Lembaga Penyimpanan dan Penyelesaian,  Reksa Dana,  Perusahaan Efek,  Wakil Perusahaan Efek",Peraturan OJK,9/POJK.04/2015,26 Juni 2015,POJK-tentang-Pedoman-Transaksi-Repurchase-Agreement-bagi-Lembaga-Jasa-Keuangan -- pojk 9-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Pedoman-Transaksi-Repurchase-Agreement-bagi-Lembaga-Jasa-Keuangan/pojk%209-2015.pdf,ojk-peraturan_ojk-9_pojk_04_2015-26062015-pojk_tentang_pedoman_transaksi_repurchase_agreement_bagi_lembaga_jasa_keuangan.pdf,10
POJK tentang Situs Web Emiten atau Perusahaan Publik,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Situs-Web-Emiten-atau-Perusahaan-Publik.aspx,Pasar Modal,Emiten dan Perusahaan Publik,Peraturan OJK,8/POJK.04/2015,26 Juni 2015,POJK-tentang-Situs-Web-Emiten-atau-Perusahaan-Publik -- pojk 8-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Situs-Web-Emiten-atau-Perusahaan-Publik/pojk%208-2015.pdf,ojk-peraturan_ojk-8_pojk_04_2015-26062015-pojk_tentang_situs_web_emiten_atau_perusahaan_publik.pdf,17
POJK tentang Perubahan atas Peraturan Otoritas Jasa Keuangan tentang Tata Cara Penagihan Sanksi Administratif Berupa Denda di Sektor Jasa Keuangan,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Perubahan-Atas-POJK-tentang-Tata-Cara-Penagihan-Sanksi-Administratif-Berupa-Denda-di-Sektor-Jasa-Keuangan-.aspx,Pasar Modal,Sanksi,Peraturan OJK,7/POJK.04/2015,5 Mei 2015,POJK-tentang-Perubahan-Atas-POJK-tentang-Tata-Cara-Penagihan-Sanksi-Administratif-Berupa-Denda-di-Sektor-Jasa-Keuangan- -- POJK 7-2015 perubahan pojk 4-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Perubahan-Atas-POJK-tentang-Tata-Cara-Penagihan-Sanksi-Administratif-Berupa-Denda-di-Sektor-Jasa-Keuangan-/POJK%207-2015%20perubahan%20pojk%204-2014.pdf,ojk-peraturan_ojk-7_pojk_04_2015-05052015-pojk_tentang_perubahan_atas_peraturan_otoritas_jasa_keuangan_tentang_tata_cara_penagihan_sanksi_administratif_berupa_denda_di_sektor_jasa_keuangan.pdf,5
POJK tentang Investasi Dana Pensiun,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Investasi-Dana-Pensiun.aspx,IKNB,Dana Pensiun,Peraturan OJK,3/POJK.05/2015,16 April 2015,POJK-tentang-Investasi-Dana-Pensiun -- pojk 3-2015.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Investasi-Dana-Pensiun/pojk%203-2015.pdf,ojk-peraturan_ojk-3_pojk_05_2015-16042015-pojk_tentang_investasi_dana_pensiun.pdf,38
POJK tentang Transparansi dan Publikasi Laporan Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Transparansi-dan-Publikasi-Laporan-Bank.aspx,Perbankan,Bank Umum,Peraturan OJK,6/POJK.03/2015,1 April 2015,POJK-tentang-Transparansi-dan-Publikasi-Laporan-Bank -- POJK 6. Transparansi dan Publikasi Laporan Bank.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Transparansi-dan-Publikasi-Laporan-Bank/POJK%206.%20Transparansi%20dan%20Publikasi%20Laporan%20Bank.pdf,ojk-peraturan_ojk-6_pojk_03_2015-01042015-pojk_tentang_transparansi_dan_publikasi_laporan_bank.pdf,42
POJK tentang Kewajiban Penyediaan Modal Minimum dan Pemenuhan Modal Inti Minimum Bank Perkreditan Rakyat,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-dan-Pemenuhan-Modal-Inti-Minimum-BPR.aspx,Perbankan,BPR,Peraturan OJK,5/POJK.03/2015,1 April 2015,POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-dan-Pemenuhan-Modal-Inti-Minimum-BPR -- POJK 5. Kewajiban Penyediaan Modal Minimum Bank Perkreditan Rakyat.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Kewajiban-Penyediaan-Modal-Minimum-dan-Pemenuhan-Modal-Inti-Minimum-BPR/POJK%205.%20Kewajiban%20Penyediaan%20Modal%20Minimum%20Bank%20Perkreditan%20Rakyat.pdf,ojk-peraturan_ojk-5_pojk_03_2015-01042015-pojk_tentang_kewajiban_penyediaan_modal_minimum_dan_pemenuhan_modal_inti_minimum_bank_perkreditan_rakyat.pdf,22
POJK tentang Penerapan Tata Kelola bagi Bank Perkreditan Rakyat,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Penerapan-Tata-Kelola-bagi-Bank-Perkreditan-Rakyat.aspx,Perbankan,BPR,Peraturan OJK,4/POJK.03/2015,1 April 2015,POJK-tentang-Penerapan-Tata-Kelola-bagi-Bank-Perkreditan-Rakyat -- POJK 4. Penerapan Tata Kelola Bagi BPR.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Penerapan-Tata-Kelola-bagi-Bank-Perkreditan-Rakyat/POJK%204.%20Penerapan%20Tata%20Kelola%20Bagi%20BPR.pdf,ojk-peraturan_ojk-4_pojk_03_2015-01042015-pojk_tentang_penerapan_tata_kelola_bagi_bank_perkreditan_rakyat.pdf,59
POJK tentang Pemeliharaan dan Pelaporan Data Asuransi,https://www.ojk.go.id/id/regulasi/Pages/POJK-Tentang-Pemeliharaan-dan-Pelaporan-Data-Asuransi.aspx,IKNB,Asuransi,Peraturan OJK,2/POJK.05/2015,31 Maret 2015,POJK-Tentang-Pemeliharaan-dan-Pelaporan-Data-Asuransi -- POJK 2. Pemeliharaan dan Pelaporan Data Risiko Asuransi.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-Tentang-Pemeliharaan-dan-Pelaporan-Data-Asuransi/POJK%202.%20Pemeliharaan%20dan%20Pelaporan%20Data%20Risiko%20Asuransi.pdf,ojk-peraturan_ojk-2_pojk_05_2015-31032015-pojk_tentang_pemeliharaan_dan_pelaporan_data_asuransi.pdf,12
POJK tentang Penerapan Manajemen Risiko Bagi Lembaga Jasa Keuangan Non-Bank,https://www.ojk.go.id/id/regulasi/Pages/POJK-Tentang-Penerapan-Manajemen-Risiko-Bagi-Lembaga-Jasa-Keuangan-Non-Bank.aspx,IKNB,"Asuransi,  Dana Pensiun,  Lembaga Pembiayaan,  Lembaga Jasa Keuangan Khusus,  Lembaga Keuangan Mikro",Peraturan OJK,1/POJK.05/2015,20 Maret 2015,POJK-Tentang-Penerapan-Manajemen-Risiko-Bagi-Lembaga-Jasa-Keuangan-Non-Bank -- POJK 1. Penerapan Manajemen Resiko Bagi Lembaga Jasa Keuangan Non-Bank.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-Tentang-Penerapan-Manajemen-Risiko-Bagi-Lembaga-Jasa-Keuangan-Non-Bank/POJK%201.%20Penerapan%20Manajemen%20Resiko%20Bagi%20Lembaga%20Jasa%20Keuangan%20Non-Bank.pdf,ojk-peraturan_ojk-1_pojk_05_2015-20032015-pojk_tentang_penerapan_manajemen_risiko_bagi_lembaga_jasa_keuangan_non_bank.pdf,12
Kewajiban Penyediaan Modal Minimum Bank Umum Syariah,https://www.ojk.go.id/id/regulasi/Pages/Kewajiban-Penyediaan-Modal-Minimum-Bank-Umum-Syariah.aspx,Perbankan,Perbankan Syariah,Peraturan OJK,21/POJK.03/2014,1 Januari 2015,Kewajiban-Penyediaan-Modal-Minimum-Bank-Umum-Syariah -- POJK21KewajibanPenyediaanModal_1417076240.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Kewajiban-Penyediaan-Modal-Minimum-Bank-Umum-Syariah/POJK21KewajibanPenyediaanModal_1417076240.pdf,ojk-peraturan_ojk-21_pojk_03_2014-01012015-kewajiban_penyediaan_modal_minimum_bank_umum_syariah.pdf,60
Penilaian Kualitas Aset Bank Umum Syariah dan Unit Usaha Syariah,https://www.ojk.go.id/id/regulasi/Pages/Penilaian-Kualitas-Aset-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-2014.aspx,Perbankan,Perbankan Syariah,Peraturan OJK,16/POJK.03/2014,1 Januari 2015,Penilaian-Kualitas-Aset-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-2014 -- POJK16KualitasAsetBUSdanUUS_1417076115.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penilaian-Kualitas-Aset-Bank-Umum-Syariah-dan-Unit-Usaha-Syariah-2014/POJK16KualitasAsetBUSdanUUS_1417076115.pdf,ojk-peraturan_ojk-16_pojk_03_2014-01012015-penilaian_kualitas_aset_bank_umum_syariah_dan_unit_usaha_syariah.pdf,72
Penambahan Modal Perusahaan Terbuka Tanpa Memberi Hak Memesan Efek Terlebih Dahulu,https://www.ojk.go.id/id/regulasi/Pages/Penambahan-Modal-Perusahaan-Terbuka-Tanpa-Memberi-Hak-Memesan-Efek-Terlebih-Dahulu.aspx,Pasar Modal,"Bursa Efek,  Emiten dan Perusahaan Publik",Peraturan OJK,38/POJK.04/2014,30 Desember 2014,Penambahan-Modal-Perusahaan-Terbuka-Tanpa-Memberi-Hak-Memesan-Efek-Terlebih-Dahulu -- POJK38PenambahanModalPerusahaanTerbukaTanpaMemberikanHakMemesanEfekTerlebihDahulu_1420595181.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/Penambahan-Modal-Perusahaan-Terbuka-Tanpa-Memberi-Hak-Memesan-Efek-Terlebih-Dahulu/POJK38PenambahanModalPerusahaanTerbukaTanpaMemberikanHakMemesanEfekTerlebihDahulu_1420595181.pdf,ojk-peraturan_ojk-38_pojk_04_2014-30122014-penambahan_modal_perusahaan_terbuka_tanpa_memberi_hak_memesan_efek_terlebih_dahulu.pdf,23
POJK tentang Agen Penjual Efek Reksa Dana,https://www.ojk.go.id/id/regulasi/Pages/POJK-tentang-Agen-Penjual-Efek-Reksa-Dana.aspx,Pasar Modal,"Pasar Modal Syariah,  Bursa Efek,  Reksa Dana,  Perusahaan Efek,  Wakil Perusahaan Efek,  Agen Penjual Reksadana,  Lembaga Penunjang Pasar Modal",Peraturan OJK,39/POJK.04/2014,30 Desember 2014,POJK-tentang-Agen-Penjual-Efek-Reksa-Dana -- pojk 39-2014.pdf,https://www.ojk.go.id/id/regulasi/Documents/Pages/POJK-tentang-Agen-Penjual-Efek-Reksa-Dana/pojk%2039-2014.pdf,ojk-peraturan_ojk-39_pojk_04_2014-30122014-pojk_tentang_agen_penjual_efek_reksa_dana.pdf,71
